0,0.9043820750088044
1,0.09135172474836409
2,0.0041523511249256405
3,0.0001118478417488388
4,1.9771083137421e-06
5,2.396494925748e-08
6,2.0172516210000003e-10
7,1.1643588000000002e-12
8,4.410450000000001e-15
9,9.900000000000003e-18
10,1.0000000000000002e-20
